CTT,CGGH,CGGHH,mhh,sigma
0.5,-0.4,0.0666,0.615,0.0003813976072706
0.5,-0.5333,0.3333,0.555,0.0021877181716263
0.5,-0.6,-1.0,0.045,0.0772630274295806
-3.0,0.6666,0.0666,0.195,0.5789686441421509
0.5,0.6666,0.0,0.015,0.021436259150505
-1.0,1.0,1.0,0.605,0.0156777407974004
-1.5,0.6666,0.2666,0.7050000000000001,0.0027403465937823
-1.0,-0.8,1.0,0.635,0.0114593431353569
-3.0,0.2,-1.0,0.605,0.0322760678827762
-1.0,0.0,0.6,0.305,0.0356460958719253
-1.0,-1.0,1.0,0.035,0.0124704074114561
-1.5,0.6666,-0.2,0.08499999999999999,0.3835234344005585
0.5,0.1333,0.0666,0.595,0.000531590078026
-3.0,0.1333,0.2666,0.375,0.0976330116391182
-3.0,-0.4,0.3333,0.385,0.112113356590271
-1.5,-0.4,-0.2,0.495,0.0134251238778233
0.5,0.0,1.0,0.185,0.103840097784996
-1.0,0.0,-0.2,0.305,0.0414644181728363
-3.0,1.0,-0.8,0.025,0.7637635469436646
-1.5,-0.5333,0.3333,0.625,0.0042132469825446
-3.0,0.5333,0.2666,0.235,0.395460456609726
0.5,-0.4,0.0666,0.755,0.0002090056514134
0.5,0.6666,0.0666,0.515,0.000790269637946
-1.0,0.0,-0.8,0.125,0.4180878400802612
-3.0,0.5333,0.0666,0.275,0.3387834429740906
-1.0,0.6666,-0.2,0.315,0.030408576130867
-3.0,0.6666,0.2666,0.685,0.0095408512279391
-1.0,0.6666,0.2666,0.28500000000000003,0.0372966229915618
-1.5,0.2,-0.8,0.7050000000000001,0.0053662885911762
-3.0,-1.0,-1.0,0.6950000000000001,0.0109918639063835
0.0,0.0,0.0,0.385,0.0005472761695273
-3.0,-0.5333,0.3333,0.635,0.0183401498943567
-1.5,1.0,1.0,0.735,0.0108622265979647
-3.0,-0.4,-0.2,0.395,0.1185051426291465
-1.0,0.1333,0.2666,0.135,0.1231216937303543
-1.0,0.0,-0.2,0.175,0.163741797208786
-1.5,0.2,-0.8,0.5650000000000001,0.019733116030693
0.0,0.1333,-0.2,0.445,0.0004103693645447
0.0,-0.5333,0.2666,0.245,0.0048143970780074
-1.0,-0.8,1.0,0.665,0.0118171377107501
-3.0,0.2,-1.0,0.10500000000000001,2.1034088134765625
0.5,0.2,1.0,0.025,0.1544731110334396
-3.0,0.0,-0.2,0.11499999999999999,1.3482506275177002
-1.0,1.0,0.6,0.135,0.0879560634493827
-1.5,0.6666,0.2666,0.315,0.0586182065308094
-1.5,1.0,0.0,0.495,0.0162779875099658
-1.0,-1.0,-0.2,0.315,0.0356139577925205
-3.0,-1.0,0.6,0.725,0.0171029046177864
-1.0,-0.4,0.0666,0.405,0.0130187729373574
-1.5,-0.4,0.2666,0.7050000000000001,0.0040431814268231
-3.0,0.0,-1.0,0.255,0.6422767639160156
-3.0,0.1333,0.0666,0.685,0.0097303288057446
0.5,0.2,0.0,0.445,0.0011060930555686
0.0,-0.4,0.2666,0.265,0.0046429578214883
0.5,0.5333,0.0666,0.265,0.0053705312311649
-1.0,0.0,-0.2,0.435,0.0127360578626394
-3.0,-0.4,0.0,0.20500000000000002,0.5958071351051331
-3.0,-0.8,0.0,0.14500000000000002,1.2108417749404907
0.5,-0.8,0.0,0.14500000000000002,0.0027477894909679
0.0,0.0,0.3333,0.535,0.0019910971168428
0.5,0.2666,0.3333,0.07500000000000001,0.0272303763777017
-3.0,-1.0,-0.2,0.355,0.1872891783714294
-3.0,-0.4,0.2666,0.605,0.0165888424962759
-1.0,0.0,-0.8,0.745,0.0074691688641905
-1.5,0.0,-0.2,0.34500000000000003,0.0502011142671108
-3.0,0.0,0.3333,0.515,0.0430687852203846
-1.5,-0.4,0.0,0.095,0.3970428705215454
-1.0,0.0,0.3333,0.255,0.0412802547216415
-1.0,0.2666,-0.2,0.665,0.0004076801706105
-1.5,-0.8,1.0,0.795,0.0071581499651074
-3.0,0.8,0.0,0.315,0.2469313889741897
-1.0,-0.4,0.0,0.355,0.0174172390252351
-3.0,-0.4,0.2666,0.395,0.0943480730056762
-3.0,-0.5333,0.0,0.315,0.2290289998054504
-1.5,0.5333,-0.2,0.505,0.0111500183120369
-1.5,0.1333,-0.2,0.335,0.0572545528411865
-1.5,-1.0,-0.8,0.07500000000000001,0.8222725987434387
-1.0,0.5333,0.0666,0.605,0.0024753138422966
0.0,0.0,0.0,0.755,3.1356514227809384e-05
0.5,0.1333,0.0666,0.785,9.540985774947328e-05
0.5,0.8,0.0,0.775,6.773247150704265e-05
-3.0,-0.4,0.0,0.165,0.921327531337738
-3.0,0.2,-0.8,0.335,0.2888517081737518
-1.5,0.0,-0.2,0.755,0.0011596968397498
-1.5,0.2666,-0.2,0.755,0.0022327094338834
-3.0,-0.4,-0.2,0.715,0.0088379113003611
0.0,0.0,0.3333,0.6950000000000001,0.0009742631809785
0.0,-0.5333,-0.2,0.475,0.0007841577753424
0.5,0.2666,0.0,0.025,0.0113808438181877
-1.0,0.2,-1.0,0.165,0.3363727331161499
0.0,0.0,0.3333,0.07500000000000001,0.0009130829712375
-1.5,-0.4,0.2666,0.175,0.1951773762702942
-3.0,1.0,-0.8,0.715,0.0154716521501541
-3.0,1.0,-0.8,0.725,0.0147247267886996
-1.5,0.1333,0.0666,0.07500000000000001,0.2862538993358612
0.5,0.8,-1.0,0.405,0.018834825605154
0.5,0.2,0.6,0.225,0.0406610555946826
0.5,-0.6,1.0,0.095,0.1111801788210868
0.5,-1.0,0.0,0.505,0.0007079343777149
-1.5,0.1333,0.0666,0.305,0.0597753711044788
-3.0,-0.5333,0.3333,0.045,0.5698695778846741
-1.0,1.0,0.0,0.645,0.0030046626925468
0.0,0.2666,0.2666,0.515,0.0011693786364048
0.0,0.0,0.0666,0.20500000000000002,0.0040755118243396
-1.0,-1.0,-1.0,0.125,0.5405733585357666
0.5,1.0,0.6,0.215,0.0431929491460323
0.5,0.2,1.0,0.065,0.1438524276018142
-1.5,0.1333,0.0666,0.355,0.0353312753140926
-3.0,0.8,0.0,0.605,0.023205742239952
-1.0,-0.6,-1.0,0.505,0.0260039828717708
-3.0,0.1333,0.3333,0.475,0.0552515722811222
-1.0,0.2,0.0,0.795,0.0008294116123579
-1.5,0.0,-0.2,0.675,0.0019306424073874
0.5,0.2,1.0,0.255,0.0702543631196022
-1.5,0.0,-0.8,0.385,0.052553541958332
-1.0,0.0,-0.2,0.445,0.0125340111553668
-1.5,0.2,-0.2,0.295,0.0931229889392852
-1.5,-0.8,0.6,0.545,0.0121639482676982
-1.0,0.0,0.0,0.755,0.0006910146912559
-3.0,0.0,-1.0,0.465,0.0774674043059349
-1.5,-0.6,-0.8,0.295,0.1397131234407425
0.5,-1.0,-0.8,0.005,0.0079584186896681
-3.0,-0.8,0.6,0.34500000000000003,0.1770793050527572
-1.0,0.8,-0.2,0.525,0.003518495010212
-3.0,-0.5333,-0.2,0.545,0.0279934611171484
-1.5,0.0,0.2666,0.275,0.076808363199234
-1.0,-0.4,-0.2,0.315,0.0356301330029964
0.5,0.0,0.0,0.615,0.0005102248396724
0.5,1.0,-0.8,0.34500000000000003,0.0125023853033781
-1.5,-0.5333,0.3333,0.08499999999999999,0.2953225672245025
0.5,0.1333,0.2666,0.715,0.0004841316549573
-3.0,-1.0,1.0,0.505,0.0538625121116638
-3.0,0.8,-1.0,0.605,0.0326266810297966
-3.0,0.5333,0.2666,0.555,0.0443773344159126
-1.0,-0.6,-0.8,0.675,0.005122825037688
-1.5,0.5333,0.0666,0.305,0.056663379073143
-1.5,1.0,0.6,0.485,0.0160520728677511
0.5,0.2,-0.8,0.465,0.0103757046163082
-1.5,0.6666,0.0,0.385,0.0270375777035951
0.5,0.6666,0.0,0.385,0.0014668408548459
-1.0,-1.0,1.0,0.765,0.0085149081423878
-1.5,0.0,0.3333,0.255,0.0889134407043457
-1.0,0.0,0.3333,0.685,0.0031777049880474
-1.5,-0.8,-1.0,0.535,0.0260522123426198
0.5,-0.8,1.0,0.7050000000000001,0.0062417751178145
-3.0,0.2,-0.8,0.165,1.3248236179351809
-1.0,0.1333,0.0666,0.055,0.0933731645345688
-1.0,-0.4,0.0,0.795,0.0009293860057368
0.5,-1.0,0.6,0.025,0.0236894637346267
0.5,0.0,0.0,0.475,0.0008985096937976
-3.0,0.2,-0.8,0.605,0.0156098958104848
-3.0,0.0,1.0,0.28500000000000003,0.2512897849082947
-1.0,0.8,-0.2,0.495,0.0093864426016807
-1.0,-1.0,0.0,0.735,0.0006192027940414
-1.0,0.0,-0.2,0.655,0.0012773523340001
-1.5,1.0,0.0,0.515,0.0124209290370345
-3.0,0.5333,0.0666,0.785,0.0041962917894124
-3.0,-0.8,0.6,0.755,0.0140510099008679
-1.5,0.0,0.0666,0.475,0.0163952969014644
-1.5,0.1333,0.3333,0.455,0.0187719278037548
-1.5,-0.4,-0.2,0.385,0.0322773568332195
0.5,-0.5333,0.0,0.615,0.0004061107756569
-3.0,-1.0,0.6,0.41500000000000004,0.1092700809240341
0.5,-1.0,0.0,0.315,0.0024246086832135
0.0,0.5333,0.3333,0.065,0.0032157155219465
0.5,-0.6,0.6,0.535,0.0062237572856247
-1.0,0.5333,-0.2,0.255,0.0694698244333267
-1.5,-1.0,-1.0,0.765,0.0070334286428987
-1.0,-0.8,-1.0,0.445,0.0357826985418796
-1.0,-1.0,-1.0,0.725,0.005898040253669
-1.5,0.2666,0.2666,0.435,0.0205957982689142
0.5,-1.0,-1.0,0.005,0.0134066892787814
-1.5,-0.5333,0.0,0.665,0.004993715789169
-3.0,-0.6,0.0,0.635,0.0223102215677499
0.5,-0.5333,0.3333,0.275,0.0116341859102249
-3.0,0.5333,0.3333,0.165,0.6823781728744507
0.5,0.0,-0.2,0.265,0.0017617892008274
-1.0,-1.0,0.6,0.28500000000000003,0.0423276126384735
-1.0,0.0,0.0,0.175,0.1144399791955948
-3.0,-0.8,0.6,0.625,0.0206228513270616
0.5,0.2,-0.8,0.045,0.0250968225300312
-3.0,0.0,-0.2,0.795,0.0073450161144137
-3.0,0.0,-0.8,0.505,0.0680183470249176
-1.0,-0.6,-0.8,0.315,0.0780160725116729
-1.0,0.8,-0.2,0.625,0.0025712689384818
0.0,-0.4,0.0666,0.225,0.0037668058648705
-3.0,-1.0,1.0,0.34500000000000003,0.1566930413246154
-3.0,-1.0,1.0,0.715,0.0165871363133192
-1.5,0.1333,0.0666,0.135,0.2935543954372406
0.5,0.8,-0.2,0.795,0.0003604710218496
0.5,0.0,-0.2,0.785,0.0004049168492201
0.5,-0.8,0.0,0.395,0.001325282966718
-3.0,0.8,-1.0,0.07500000000000001,1.776365041732788
-1.0,-1.0,0.0,0.485,0.0078665446490049
-3.0,-1.0,1.0,0.475,0.0613274574279785
0.5,-0.6,-0.2,0.445,0.001319192466326
-1.5,0.0,1.0,0.125,0.1805007457733154
-1.5,1.0,1.0,0.625,0.0182976853102445
-1.0,0.5333,0.0666,0.435,0.0103437975049018
-3.0,-1.0,-1.0,0.165,1.4098023176193235
0.0,-0.5333,-0.2,0.41500000000000004,0.0009068380459211
0.0,-0.5333,-0.2,0.125,0.0288649927824735
-1.0,-0.5333,0.2666,0.635,0.0008818433270789
-1.0,0.8,1.0,0.185,0.0827222242951393
-1.5,0.0,1.0,0.535,0.0213258974254131
-3.0,-0.6,0.0,0.575,0.0293660759925842
-1.5,-0.8,-1.0,0.375,0.0865432545542717
-3.0,-0.5333,0.3333,0.005,0.0428288057446479
-3.0,0.0,0.3333,0.455,0.0607055202126503
-1.5,0.0,0.3333,0.08499999999999999,0.2581887245178223
0.5,-1.0,0.0,0.215,0.003320681862533
-1.0,1.0,-0.2,0.655,0.0015946055063977
-3.0,-0.6,0.6,0.555,0.0378370955586433
-1.0,0.2666,0.0666,0.7050000000000001,0.0010699128033593
0.5,1.0,1.0,0.455,0.0223369039595127
0.5,0.2666,0.0,0.395,0.0012642473448067
0.5,-0.8,1.0,0.515,0.0162899922579526
-3.0,1.0,0.6,0.655,0.02620580047369
-1.0,-0.4,0.2666,0.435,0.0113513516262173
0.5,-1.0,-0.8,0.065,0.0691110864281654
-1.0,1.0,-0.2,0.10500000000000001,0.2472666949033737
0.5,-0.4,0.0666,0.675,0.0002722783538047
-3.0,0.0,-0.8,0.735,0.0095068011432886
-1.0,0.8,0.0,0.5650000000000001,0.0045871250331401
-3.0,1.0,-0.2,0.555,0.0283702667802572
0.5,0.0,0.6,0.045,0.0659452825784683
-1.0,1.0,-1.0,0.515,0.0209679082036018
-1.0,0.5333,0.0666,0.175,0.1070226281881332
0.0,-0.4,0.3333,0.245,0.0064574917778372
0.0,-0.4,0.0666,0.265,0.0020704886410385
-1.0,1.0,0.6,0.305,0.0375568605959415
-1.0,0.5333,-0.2,0.515,0.0052399863488972
0.0,0.6666,0.2666,0.295,0.0051776897162199
-1.0,1.0,0.0,0.495,0.0070625920780003
-1.5,-1.0,-1.0,0.725,0.005469670984894
0.0,-0.5333,0.3333,0.275,0.0056419856846332
0.0,0.1333,0.0666,0.335,0.0011861763196066
-3.0,-1.0,0.6,0.255,0.3440108895301819
0.5,0.1333,-0.2,0.235,0.0012731481110677
-3.0,-0.6,-1.0,0.615,0.0214641653001308
0.0,-0.4,0.2666,0.505,0.0013937831390649
-3.0,1.0,0.0,0.635,0.0186895877122879
-1.5,0.1333,0.0,0.5650000000000001,0.0052046095952391
-3.0,0.2,-1.0,0.645,0.0271656103432178
-1.0,0.1333,0.0666,0.455,0.009119757451117
-3.0,0.5333,0.2666,0.155,0.8333415985107422
-1.0,0.6666,0.3333,0.225,0.059285819530487
-3.0,0.0,-1.0,0.555,0.043047547340393
-1.0,0.1333,0.0666,0.045,0.0793539956212043
0.5,-0.4,0.3333,0.455,0.0043902299366891
-3.0,1.0,-0.8,0.225,0.6316591501235962
-1.5,0.6666,0.0666,0.235,0.117734782397747
-3.0,1.0,-0.8,0.405,0.1415303349494934
-1.5,-1.0,-0.8,0.725,0.0068179294466972
-1.5,0.5333,-0.2,0.34500000000000003,0.0514482110738754
-1.5,0.0,-1.0,0.465,0.0345448888838291
-1.5,0.0,0.3333,0.135,0.2441477626562118
-1.0,0.8,0.0,0.685,0.002511542988941
0.5,0.5333,0.0666,0.335,0.003164981957525
0.5,-0.4,0.3333,0.655,0.0010190829634666
0.0,0.2666,-0.2,0.5650000000000001,0.0002886865986511
0.0,-0.5333,0.3333,0.055,0.0005726983654312
-3.0,-0.8,-1.0,0.165,1.4252787828445437
-3.0,0.2,1.0,0.485,0.061619758605957
0.5,1.0,-0.8,0.365,0.0118083506822586
0.5,0.6666,0.0666,0.185,0.0093693118542432
0.5,-0.5333,-0.2,0.375,0.0011885386193171
-1.0,-0.8,-0.2,0.305,0.0415334142744541
-3.0,0.1333,-0.2,0.265,0.3610561490058899
0.5,1.0,-0.2,0.675,0.0005007773870602
-1.5,-1.0,0.6,0.07500000000000001,0.2358819395303726
-1.5,0.0,1.0,0.265,0.0911519899964332
-1.0,-0.5333,0.3333,0.525,0.0048738345503807
-3.0,-0.8,0.0,0.035,0.7968512177467346
-1.5,-0.6,-1.0,0.635,0.0135138239711523
-1.0,0.8,0.0,0.585,0.0017818920314311
-3.0,1.0,0.0,0.455,0.0726959705352783
-3.0,-0.4,0.0,0.605,0.0173495672643184
-1.5,0.2666,0.0666,0.11499999999999999,0.3520358800888061
-1.5,0.8,-1.0,0.265,0.2302438318729401
-3.0,0.2,0.6,0.005,0.0304280910640954
-3.0,-1.0,0.6,0.395,0.0988165810704231
-1.5,1.0,-1.0,0.155,0.5358088016510011
-1.5,-0.8,1.0,0.575,0.0201773550361394
-1.0,-1.0,1.0,0.10500000000000001,0.0738129317760467
-1.5,0.6666,0.3333,0.225,0.1175168454647064
-1.5,0.2666,0.2666,0.795,0.0023803238291293
-1.0,0.6666,0.3333,0.485,0.0082741566002368
-3.0,0.6666,-0.2,0.6950000000000001,0.0046539944596588
0.0,0.6666,-0.2,0.715,0.0002477824746165
-1.0,0.6666,0.2666,0.745,0.0017886175774037
-1.5,0.2666,0.3333,0.10500000000000001,0.2640978991985321
0.0,0.2666,0.0666,0.395,0.000788245757576
-3.0,0.1333,-0.2,0.28500000000000003,0.3053163588047028
0.5,0.5333,-0.2,0.555,0.0007389283273369
-3.0,-0.4,-0.2,0.165,0.9320951104164124
-3.0,-0.6,-1.0,0.485,0.0934297740459442
0.5,0.1333,0.3333,0.245,0.0152281625196337
0.0,-0.5333,0.0,0.10500000000000001,0.0184777174144983
-1.0,-1.0,-1.0,0.525,0.0160572882741689
-1.5,0.1333,-0.2,0.275,0.1049662381410598
-3.0,-0.6,-1.0,0.335,0.2952010333538055
-1.5,0.0,0.3333,0.015,0.0501636043190956
-1.5,0.8,-0.2,0.725,0.0045171943493187
-1.5,0.1333,0.3333,0.735,0.0028294674120843
0.5,0.0,1.0,0.355,0.0366461500525474
-1.0,-0.6,-1.0,0.395,0.0530460439622402
0.0,0.1333,0.2666,0.385,0.0027762451209127
-1.0,-0.6,0.6,0.395,0.0186625234782695
-1.5,0.2666,0.0,0.595,0.0054214494302868
-1.5,1.0,-1.0,0.575,0.0189372058957815
-1.5,0.0,0.0666,0.405,0.031037651002407
0.0,-0.4,0.2666,0.28500000000000003,0.0037594228051602
0.0,0.1333,0.0666,0.645,0.0001190146722365
-3.0,-0.6,1.0,0.245,0.3787231147289276
-1.5,-0.8,-0.2,0.005,0.0369091629981994
-1.5,0.5333,0.0,0.065,0.206260159611702
0.0,-0.4,-0.2,0.6950000000000001,0.0003950926475226
-1.0,0.0,1.0,0.155,0.0776900351047515
-1.5,0.5333,0.3333,0.715,0.0031667398288846
0.5,0.1333,0.2666,0.295,0.0087609328329563
-1.5,0.0,-0.8,0.475,0.0232175607234239
-1.0,-0.5333,0.2666,0.365,0.016175203025341
-1.0,1.0,1.0,0.195,0.0690830647945404
-1.5,0.5333,0.3333,0.575,0.007984671741724
0.0,0.6666,-0.2,0.065,0.0086872018873691
-1.0,-1.0,-0.2,0.475,0.010614133439958
-1.0,0.6666,0.0,0.485,0.005175968632102
-1.5,0.0,0.0666,0.715,0.0034760853741317
-3.0,0.6666,-0.2,0.685,0.0163056142628192
-3.0,1.0,0.6,0.515,0.0449244305491447
0.0,0.0,0.0666,0.795,2.6939320378005505e-05
0.0,0.0,0.0,0.605,5.23251983395312e-05
-1.0,0.1333,0.0666,0.525,0.0040876846760511
0.0,-0.5333,0.2666,0.375,0.002211857587099
-3.0,0.5333,0.0666,0.095,1.1919240951538086
-3.0,0.6666,0.2666,0.175,0.7300280928611755
0.0,0.2666,0.0666,0.185,0.0053695053793489
-1.5,0.8,1.0,0.405,0.041798185557127
-3.0,-1.0,0.0,0.465,0.0568304844200611
-1.5,0.6666,0.3333,0.575,0.0095607843250036
-1.0,0.2666,0.0,0.725,0.0011472710175439
-3.0,0.0,-0.8,0.595,0.0269016698002815
-1.5,0.1333,0.3333,0.645,0.0028272725176066
-1.5,0.8,-0.8,0.735,0.0050059468485414
-1.0,0.0,0.0,0.505,0.0055182962678372
-1.0,0.0,0.0,0.265,0.0489761680364608
-3.0,-0.6,0.0,0.305,0.2571767270565033
-3.0,-0.4,0.2666,0.555,0.0342173427343368
-1.5,0.0,-0.2,0.055,0.2722205817699432
-3.0,0.8,1.0,0.255,0.3381623327732086
-1.0,0.1333,0.0666,0.685,0.002356790471822
0.0,0.0,0.3333,0.405,0.0031739710830152
-3.0,0.0,0.0,0.07500000000000001,1.167810320854187
-3.0,0.0,-0.2,0.555,0.0281810313463211
0.0,0.2666,0.0666,0.545,0.0001786305947462
-1.5,0.0,1.0,0.575,0.0180672109127044
0.5,0.5333,0.0,0.015,0.0171546600759029
-1.0,-0.4,0.2666,0.395,0.0124856866896152
0.5,0.2,0.0,0.055,0.0079299276694655
-3.0,1.0,0.0,0.295,0.3023468255996704
-1.0,-0.5333,0.2666,0.275,0.0357277989387512
-1.5,0.6666,0.0666,0.755,0.0017267145449295
0.5,0.6666,-0.2,0.615,0.00044247234473
-1.5,1.0,0.6,0.685,0.0062241200357675
-1.5,0.2666,0.0666,0.125,0.3263775110244751
-1.5,0.0,0.0,0.585,0.0059562805108726
0.0,0.0,0.2666,0.245,0.0050707217305898
-3.0,0.0,0.0,0.14500000000000002,1.005362868309021
-1.0,0.6666,0.2666,0.595,0.0032196072861552
-1.0,0.1333,-0.2,0.5650000000000001,0.0035218487028032
-1.0,0.5333,-0.2,0.295,0.0376477241516113
0.5,0.1333,0.3333,0.255,0.0146309733390808
-1.5,0.6666,0.0666,0.265,0.0853244289755821
-3.0,0.2,-0.2,0.655,0.0180723033845424
-3.0,0.0,0.3333,0.095,1.0758183002471924
0.5,-0.4,0.3333,0.575,0.0018138419836759
0.0,-0.5333,0.2666,0.295,0.0042590713128447
-1.0,0.2666,-0.2,0.725,0.0008096124511212
-1.5,1.0,0.0,0.225,0.1501615941524505
0.5,0.6666,0.0,0.795,7.598135562147945e-05
0.5,0.2666,0.2666,0.425,0.0039518750272691
0.0,0.2666,-0.2,0.095,0.0252649709582328
0.5,0.2,-0.8,0.365,0.0133930798619985
-3.0,0.0,0.3333,0.375,0.1106377691030502
-1.0,0.8,0.0,0.595,0.0026630787178874
0.5,0.2,0.6,0.41500000000000004,0.0147713329643011
0.5,-0.4,0.0666,0.745,0.0002179399889428
-3.0,0.6666,-0.2,0.495,0.0407339632511138
0.0,-0.5333,0.0666,0.5650000000000001,0.0002034268982242
-3.0,-1.0,-0.8,0.715,0.0135132325813174
-1.0,1.0,0.6,0.385,0.0212173443287611
0.0,-0.4,-0.2,0.185,0.0107135633006691
-1.5,0.1333,-0.2,0.185,0.2275324165821075
0.5,0.1333,0.3333,0.295,0.0105519536882638
-1.0,0.0,0.0,0.005,0.0060288123786449
-1.0,-0.8,-0.2,0.025,0.1744534075260162
-3.0,-0.5333,-0.2,0.585,0.0203733760863542
-3.0,0.0,0.0666,0.365,0.1135109663009643
-1.0,0.8,-0.8,0.445,0.0277287829667329
0.5,0.1333,0.0666,0.405,0.0018923270981758
-1.5,-0.5333,-0.2,0.445,0.0294108726084232
-1.0,-0.4,0.0,0.155,0.1513075828552246
-3.0,0.8,-0.2,0.725,0.012663816101849
-1.0,-0.8,-1.0,0.575,0.0135965244844555
-1.5,-0.4,0.0666,0.735,0.0009978133020922
-1.5,-0.4,0.3333,0.685,0.0030481582507491
-1.5,1.0,-1.0,0.6950000000000001,0.006958614103496
0.5,0.0,0.0,0.595,0.000333514646627
-1.5,-1.0,1.0,0.10500000000000001,0.2023600041866302
0.5,0.0,0.0,0.385,0.0016019907779991
-3.0,-0.4,0.0666,0.355,0.1282738447189331
0.5,-0.4,0.3333,0.555,0.0015899511054158
-3.0,0.0,-0.2,0.255,0.3869830965995789
-3.0,-1.0,-0.8,0.745,0.0067540481686592
-1.5,-0.8,-0.2,0.615,0.0055722510442137
-1.0,-0.5333,0.3333,0.20500000000000002,0.0693854540586471
-1.5,0.2,0.6,0.765,0.0052515384741127
-1.0,-1.0,0.6,0.035,0.0567352883517742
0.5,-0.5333,0.0666,0.165,0.0056563215330243
-3.0,0.1333,0.0,0.14500000000000002,0.9777178168296814
0.0,0.1333,-0.2,0.605,0.0002578771091066
-1.0,-1.0,0.6,0.445,0.0137398773804306
0.5,-1.0,1.0,0.485,0.0198887065052986
0.5,0.6666,0.0666,0.28500000000000003,0.0048294514417648
0.5,0.0,1.0,0.795,0.0059168995358049
-1.0,0.6666,0.0,0.375,0.0179405268281698
0.5,-1.0,-1.0,0.785,0.0052776341326534
-3.0,0.2,-1.0,0.655,0.0322788581252098
-1.5,0.5333,0.0,0.095,0.3423470258712769
0.5,0.2,0.0,0.735,0.0002570234355516
-1.0,0.0,-0.2,0.11499999999999999,0.2800282835960388
-1.5,-0.6,0.6,0.515,0.0143060963600873
-1.0,-1.0,-0.2,0.135,0.2577220201492309
-1.0,-0.8,-0.8,0.425,0.0241023283451795
-3.0,0.2,-0.2,0.20500000000000002,0.7304475903511047
-3.0,-0.6,-0.8,0.615,0.0230402182787656
-3.0,-0.6,0.6,0.465,0.05814815685153
-3.0,-1.0,0.0,0.715,0.0108920186758041
-3.0,-0.6,1.0,0.545,0.0410941056907177
-1.0,-0.6,0.6,0.195,0.073380708694458
-1.5,0.2666,0.0,0.335,0.0509356670081615
0.5,0.1333,-0.2,0.20500000000000002,0.0013005702057853
-3.0,1.0,0.6,0.465,0.0637640431523323
-1.5,0.5333,0.0,0.545,0.0105396965518593
-1.0,0.8,0.0,0.715,0.0014794637681916
-1.5,0.2,0.6,0.355,0.0443633534014225
-3.0,-0.4,0.0666,0.595,0.0191222168505191
-1.5,0.2,-0.2,0.385,0.0361124686896801
0.5,0.6666,0.0666,0.475,0.0015516327694058
-1.5,0.0,-0.2,0.515,0.0152962747961282
0.5,0.6666,0.3333,0.005,0.0079230722039937
-1.0,0.8,0.0,0.365,0.0202658046036958
-1.0,0.0,-0.2,0.365,0.0212473813444376
-3.0,0.2,-0.8,0.155,1.3902349472045898
-1.0,0.2666,0.3333,0.025,0.0207610130310058
0.5,0.8,-1.0,0.715,0.0073647205717861
0.0,0.1333,-0.2,0.785,0.0002150844229618
-3.0,0.1333,0.0,0.485,0.0533608570694923
-1.0,0.0,-0.2,0.595,0.0025467625819146
0.5,-0.8,-0.2,0.08499999999999999,0.0033303317613899
0.5,-0.4,0.0,0.355,0.0017671093810349
-1.5,1.0,-1.0,0.605,0.0126299234107136
0.5,0.2666,0.0666,0.045,0.0120494179427623
-1.5,0.2,0.6,0.28500000000000003,0.0663104429841041
-3.0,0.2666,0.3333,0.055,0.5592573285102844
0.0,0.0,0.0666,0.045,0.0017713399138301
0.5,-0.5333,-0.2,0.065,0.0012153987772762
-1.0,1.0,1.0,0.215,0.0704254209995269
-3.0,-1.0,0.0,0.385,0.122191771864891
-1.5,0.0,-0.2,0.095,0.5119346976280212
-1.0,0.8,-0.2,0.465,0.0108500877395272
-1.5,0.0,0.0,0.755,0.0016603518743067
-1.0,-0.4,0.2666,0.035,0.0637550577521324
-1.5,0.1333,0.0,0.025,0.1295055299997329
-1.0,-0.8,-0.2,0.775,0.0012226019753143
0.5,-1.0,-0.8,0.795,0.0036648144014179
-1.0,1.0,-0.2,0.08499999999999999,0.212705984711647
0.0,0.6666,-0.2,0.655,0.0002185446355724
0.5,0.6666,0.0,0.535,0.0006241172086447
-1.5,0.0,-0.2,0.185,0.2724529206752777
-3.0,0.2666,0.0,0.135,0.99151611328125
-1.0,-1.0,-1.0,0.765,0.0069492841139435
-1.0,1.0,1.0,0.305,0.051842126995325
0.0,0.5333,0.0666,0.655,5.434292688732967e-05
0.0,-0.5333,-0.2,0.315,0.0024396465159952
-1.5,-0.4,0.0,0.265,0.0990041047334671
-3.0,0.5333,0.0666,0.265,0.3109201192855835
0.0,0.6666,-0.2,0.485,0.0002564820752013
-1.5,1.0,-0.8,0.685,0.00706093525514
-3.0,0.0,0.0,0.405,0.1123225018382072
-1.5,0.5333,-0.2,0.055,0.2232990413904189
-1.5,0.0,-0.2,0.585,0.0050232484936714
-1.0,-0.4,0.3333,0.455,0.010076661594212
-3.0,0.2666,0.0666,0.045,0.6006240248680115
-3.0,-1.0,-0.2,0.555,0.0275669824331998
-1.5,0.8,1.0,0.505,0.0338818207383155
-1.5,0.6666,0.2666,0.665,0.0029971527401357
-3.0,0.0,0.3333,0.675,0.0186132118105888
0.0,-0.5333,0.2666,0.7050000000000001,0.0005448394804261
-1.0,0.6666,0.0666,0.375,0.0160340927541256
-3.0,0.0,-0.8,0.315,0.3275703191757202
-1.0,0.8,1.0,0.425,0.0288225654512643
-1.0,0.2,-0.2,0.255,0.072063498198986
-1.0,0.0,0.0,0.135,0.1629355996847152
-1.5,0.8,-1.0,0.215,0.3290955126285553
